"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"016221","Ubiale Clanezzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1361,"e","dato stimato"
"012130","Uboldo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",10642,"e","dato stimato"
"013228","Uggiate-Trevano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4905,"e","dato stimato"
"017192","Urago d'Oglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3687,"e","dato stimato"
"016222","Urgnano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",9801,"e","dato stimato"
"108044","Usmate Velate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",10407,"e","dato stimato"
"019111","Vaiano Cremasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3605,"e","dato stimato"
"019112","Vailate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4489,"e","dato stimato"
"018166","Val di Nizza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",585,"e","dato stimato"
"014074","Val Masino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",873,"e","dato stimato"
"013233","Val Rezzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",158,"e","dato stimato"
"016223","Valbondione","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",986,"e","dato stimato"
"016224","Valbrembo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4358,"e","dato stimato"
"013229","Valbrona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2603,"e","dato stimato"
"014071","Valdidentro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4160,"e","dato stimato"
"014072","Valdisotto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3627,"e","dato stimato"
"018167","Valeggio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",197,"e","dato stimato"
"098059","Valera Fratta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1724,"e","dato stimato"
"012131","Valganna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1583,"e","dato stimato"
"016225","Valgoglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",587,"e","dato stimato"
"097083","Valmadrera","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",11238,"e","dato stimato"
"013232","Valmorea","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2611,"e","dato stimato"
"016227","Valnegra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",207,"e","dato stimato"
"013234","Valsolda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1460,"e","dato stimato"
"016229","Valtorta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",251,"e","dato stimato"
"017194","Valvestino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",169,"e","dato stimato"
"015249","Vanzaghello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5233,"e","dato stimato"
"015229","Vanzago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",9311,"e","dato stimato"
"015230","Vaprio d'Adda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",9186,"e","dato stimato"
"012132","Varano Borghi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2450,"e","dato stimato"
"108045","Varedo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",13502,"e","dato stimato"
"097084","Varenna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",737,"e","dato stimato"
"018171","Varzi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3059,"e","dato stimato"
"108046","Vedano al Lambro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7447,"e","dato stimato"
"012134","Vedano Olona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7292,"e","dato stimato"
"016230","Vedeseta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",188,"e","dato stimato"
"108047","Veduggio con Colzano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4264,"e","dato stimato"
"013236","Veleso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",200,"e","dato stimato"
"018172","Velezzo Lomellina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",95,"e","dato stimato"
"018173","Vellezzo Bellini","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3339,"e","dato stimato"
"012136","Venegono Inferiore","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5973,"e","dato stimato"
"012137","Venegono Superiore","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7282,"e","dato stimato"
"013238","Veniano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3060,"e","dato stimato"
"108048","Verano Brianza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",9066,"e","dato stimato"
"013239","Vercana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",746,"e","dato stimato"
"014075","Verceia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1062,"e","dato stimato"
"097086","Vercurago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2755,"e","dato stimato"
"016232","Verdellino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7469,"e","dato stimato"
"016233","Verdello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8115,"e","dato stimato"
"012138","Vergiate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8649,"e","dato stimato"
"015236","Vernate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3290,"e","dato stimato"
"017195","Verolanuova","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8012,"e","dato stimato"
"017196","Verolavecchia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3746,"e","dato stimato"
"018174","Verretto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",371,"e","dato stimato"
"018175","Verrua Po","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1225,"e","dato stimato"
"013242","Vertemate con Minoprio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4129,"e","dato stimato"
"016234","Vertova","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4502,"e","dato stimato"
"014076","Vervio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",210,"e","dato stimato"
"019113","Vescovato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3731,"e","dato stimato"
"017197","Vestone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4200,"e","dato stimato"
"017198","Vezza d'Oglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1466,"e","dato stimato"
"020066","Viadana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",19547,"e","dato stimato"
"016235","Viadanica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1110,"e","dato stimato"
"018176","Vidigulfo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6520,"e","dato stimato"
"097090","Viganò","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2099,"e","dato stimato"
"016236","Vigano San Martino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1303,"e","dato stimato"
"018177","Vigevano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",62108,"e","dato stimato"
"012139","Viggiu'","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5066,"e","dato stimato"
"015237","Vignate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",9310,"e","dato stimato"
"016237","Vigolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",577,"e","dato stimato"
"018178","Villa Biscossi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",59,"e","dato stimato"
"017199","Villa Carcina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",10430,"e","dato stimato"
"015248","Villa Cortese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6142,"e","dato stimato"
"016238","Villa d'Adda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4485,"e","dato stimato"
"016239","Villa d'Alme'","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6572,"e","dato stimato"
"014077","Villa di Chiavenna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",955,"e","dato stimato"
"014078","Villa di Tirano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2931,"e","dato stimato"
"016241","Villa d'Ogna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1785,"e","dato stimato"
"013245","Villa Guardia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7878,"e","dato stimato"
"017200","Villachiara","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1367,"e","dato stimato"
"018179","Villanova d'Ardenghi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",767,"e","dato stimato"
"098060","Villanova del Sillaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1841,"e","dato stimato"
"018180","Villanterio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3291,"e","dato stimato"
"017201","Villanuova sul Clisi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5774,"e","dato stimato"
"108049","Villasanta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",13963,"e","dato stimato"
"016242","Villongo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7954,"e","dato stimato"
"016243","Vilminore di Scalve","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1436,"e","dato stimato"
"015242","Vimodrone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",16653,"e","dato stimato"
"017202","Vione","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",636,"e","dato stimato"
"017203","Visano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1998,"e","dato stimato"
"018181","Vistarino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1526,"e","dato stimato"
"019115","Voltido","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",337,"e","dato stimato"
"016244","Zandobbio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2687,"e","dato stimato"
"016245","Zanica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8595,"e","dato stimato"
"018184","Zavattarello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",958,"e","dato stimato"
"018185","Zeccone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1676,"e","dato stimato"
"013246","Zelbio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",190,"e","dato stimato"
"098061","Zelo Buon Persico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7425,"e","dato stimato"
"018186","Zeme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",995,"e","dato stimato"
"018187","Zenevredo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",469,"e","dato stimato"
"018188","Zerbo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",393,"e","dato stimato"
"018189","Zerbolo'","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1681,"e","dato stimato"
"015247","Zibido San Giacomo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6788,"e","dato stimato"
"018190","Zinasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3120,"e","dato stimato"
"016246","Zogno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8640,"e","dato stimato"
"017205","Zone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1032,"e","dato stimato"
"013249","Gravedona ed Uniti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4095,"e","dato stimato"
"018153","Stradella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",11539,"e","dato stimato"
"016208","Strozza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1059,"e","dato stimato"
"018154","Suardi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",599,"e","dato stimato"
"097077","Sueglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",146,"e","dato stimato"
